vehicle_id,trip_id,measurement_sequence,measurement_time,latitude,longitude,fuel_capacity,distance_traveled,fuel_remaining_percent,fuel_remaining_gallon,color
3,1,2,2024-04-22 11:46:51,39.86986765138329,-99.0470796230284,50,25,99,49.9,green
3,1,3,2024-04-22 11:51:51,39.89065147707493,-99.28097564079317,50,37,99,49.9,green
3,1,4,2024-04-22 11:56:51,39.91143530276658,-99.51494256098809,50,50,99,49.8,green
3,1,5,2024-04-22 12:01:51,39.93221912845822,-99.74898045741757,50,62,99,49.8,green
3,1,6,2024-04-22 12:06:51,39.953002954149866,-99.98308940397195,50,75,99,49.8,green
3,1,7,2024-04-22 12:11:51,39.97378677984151,-100.21726947462753,50,87,99,49.7,green
3,1,8,2024-04-22 12:16:51,39.994570605533156,-100.45152074344684,50,100,99,49.7,green
3,1,9,2024-04-22 12:21:51,40.0153544312248,-100.6858432845787,50,112,99,49.6,green
3,1,10,2024-04-22 12:26:51,40.036138256916445,-100.9202371722584,50,125,99,49.6,green
3,1,11,2024-04-22 12:31:51,40.05692208260809,-101.15470248080784,50,137,99,49.5,green
3,1,12,2024-04-22 12:36:51,40.077705908299734,-101.38923928463569,50,150,99,49.5,green
3,1,13,2024-04-22 12:41:51,40.09848973399138,-101.62384765823755,50,162,98,49.5,green
3,1,14,2024-04-22 12:46:51,40.11927355968302,-101.85852767619605,50,175,98,49.4,green
3,1,15,2024-04-22 12:51:51,40.14005738537467,-102.09327941318104,50,187,98,49.4,green
3,1,16,2024-04-22 12:56:51,40.16084121106631,-102.32810294394974,50,200,98,49.3,green
3,1,17,2024-04-22 13:01:51,40.18162503675796,-102.5629983433469,50,212,98,49.3,green
3,1,18,2024-04-22 13:06:51,40.2024088624496,-102.7979656863049,50,225,98,49.3,green
3,1,19,2024-04-22 13:11:51,40.223192688141246,-103.03300504784396,50,237,98,49.2,green
3,1,20,2024-04-22 13:16:51,40.24397651383289,-103.26811650307222,50,250,98,49.2,green
3,1,21,2024-04-22 13:21:51,40.264760339524535,-103.503300127186,50,262,98,49.1,green
3,1,22,2024-04-22 13:26:51,40.28554416521618,-103.73855599546984,50,275,98,49.1,green
3,1,23,2024-04-22 13:31:51,40.306327990907825,-103.97388418329673,50,287,98,49.0,green
3,1,24,2024-04-22 13:36:51,40.32711181659947,-104.20928476612822,50,300,98,49.0,green
3,1,25,2024-04-22 13:41:51,40.347895642291114,-104.44475781951459,50,312,97,49.0,green
3,1,26,2024-04-22 13:46:51,40.36867946798276,-104.680303419095,50,325,97,48.9,green
3,1,27,2024-04-22 13:51:51,40.3894632936744,-104.91592164059762,50,337,97,48.9,green
3,1,28,2024-04-22 13:56:51,40.41024711936605,-105.15161255983985,50,350,97,48.8,green
3,1,29,2024-04-22 14:01:51,40.43103094505769,-105.38737625272839,50,362,97,48.8,green
3,1,30,2024-04-22 14:06:51,40.45181477074934,-105.62321279525946,50,375,97,48.8,green
3,1,31,2024-04-22 14:11:51,40.47259859644098,-105.85912226351893,50,387,97,48.7,green
3,1,32,2024-04-22 14:16:51,40.493382422132626,-106.09510473368245,50,400,97,48.7,green
3,1,33,2024-04-22 14:21:51,40.51416624782427,-106.33116028201565,50,412,97,48.6,green
3,1,34,2024-04-22 14:26:51,40.534950073515915,-106.56728898487427,50,425,97,48.6,green
3,1,35,2024-04-22 14:31:51,40.55573389920756,-106.80349091870433,50,437,97,48.5,green
3,1,36,2024-04-22 14:36:51,40.576517724899205,-107.03976616004226,50,450,97,48.5,green
3,1,37,2024-04-22 14:41:51,40.59730155059085,-107.2761147855151,50,462,96,48.5,green
3,1,38,2024-04-22 14:46:51,40.618085376282494,-107.51253687184062,50,475,96,48.4,green
3,1,39,2024-04-22 14:51:51,40.63886920197414,-107.74903249582749,50,487,96,48.4,green
3,1,40,2024-04-22 14:56:51,40.65965302766578,-107.98560173437542,50,500,96,48.3,green
3,1,41,2024-04-22 15:01:51,40.68043685335743,-108.22224466447535,50,512,96,48.3,green
3,1,42,2024-04-22 15:06:51,40.70122067904907,-108.45896136320961,50,525,96,48.3,green
3,1,43,2024-04-22 15:11:51,40.72200450474072,-108.69575190775203,50,537,96,48.2,green
3,1,44,2024-04-22 15:16:51,40.74278833043236,-108.93261637536814,50,550,96,48.2,green
3,1,45,2024-04-22 15:21:51,40.763572156124006,-109.16955484341534,50,562,96,48.1,green
3,1,46,2024-04-22 15:26:51,40.78435598181565,-109.40656738934302,50,575,96,48.1,green
3,1,47,2024-04-22 15:31:51,40.805139807507295,-109.64365409069275,50,587,96,48.0,green
3,1,48,2024-04-22 15:36:51,40.82592363319894,-109.88081502509841,50,600,96,48.0,green
3,1,49,2024-04-22 15:41:51,40.846707458890585,-110.1180502702864,50,612,95,48.0,green
3,1,50,2024-04-22 15:46:51,40.86749128458223,-110.35535990407575,50,625,95,47.9,green
3,1,51,2024-04-22 15:51:51,40.888275110273874,-110.59274400437832,50,637,95,47.9,green
3,1,52,2024-04-22 15:56:51,40.90905893596552,-110.83020264919891,50,650,95,47.8,green
3,1,53,2024-04-22 16:01:51,40.92984276165716,-111.0677359166355,50,662,95,47.8,green
3,1,54,2024-04-22 16:06:51,40.95062658734881,-111.30534388487935,50,675,95,47.8,green
3,1,55,2024-04-22 16:11:51,40.97141041304045,-111.54302663221517,50,687,95,47.7,green
3,1,56,2024-04-22 16:16:51,40.9921942387321,-111.78078423702132,50,700,95,47.7,green
3,1,57,2024-04-22 16:21:51,41.01297806442374,-112.01861677776992,50,712,95,47.6,green
3,1,58,2024-04-22 16:26:51,41.033761890115386,-112.25652433302706,50,725,95,47.6,green
3,1,59,2024-04-22 16:31:51,41.05454571580703,-112.49450698145294,50,737,95,47.5,green
3,1,60,2024-04-22 16:36:51,41.075329541498675,-112.73256480180206,50,750,95,47.5,green
3,1,61,2024-04-22 16:41:51,41.09611336719032,-112.97069787292331,50,762,94,47.5,green
3,1,62,2024-04-22 16:46:51,41.116897192881964,-113.20890627376026,50,775,94,47.4,green
3,1,63,2024-04-22 16:51:51,41.13768101857361,-113.4471900833512,50,787,94,47.4,green
3,1,64,2024-04-22 16:56:51,41.158464844265254,-113.6855493808294,50,800,94,47.3,green
3,1,65,2024-04-22 17:01:51,41.1792486699569,-113.9239842454232,50,812,94,47.3,green
3,1,66,2024-04-22 17:06:51,41.20003249564854,-114.16249475645624,50,825,94,47.3,green
3,1,67,2024-04-22 17:11:51,41.22081632134019,-114.4010809933476,50,837,94,47.2,green
3,1,68,2024-04-22 17:16:51,41.24160014703183,-114.63974303561196,50,850,94,47.2,green
3,1,69,2024-04-22 17:21:51,41.26238397272348,-114.87848096285977,50,862,94,47.1,green
3,1,70,2024-04-22 17:26:51,41.28316779841512,-115.11729485479744,50,875,94,47.1,green
3,1,71,2024-04-22 17:31:51,41.303951624106766,-115.35618479122746,50,887,94,47.0,green
3,1,72,2024-04-22 17:36:51,41.32473544979841,-115.59515085204865,50,900,94,47.0,green
3,1,73,2024-04-22 17:41:51,41.345519275490055,-115.83419311725622,50,912,93,47.0,green
3,1,74,2024-04-22 17:46:51,41.3663031011817,-116.07331166694205,50,925,93,46.9,green
3,1,75,2024-04-22 17:51:51,41.387086926873344,-116.31250658129478,50,937,93,46.9,green
3,1,76,2024-04-22 17:56:51,41.40787075256499,-116.55177794060002,50,950,93,46.8,green
3,1,77,2024-04-22 18:01:51,41.428654578256634,-116.7911258252405,50,962,93,46.8,green
3,1,78,2024-04-22 18:06:51,41.44943840394828,-117.03055031569625,50,975,93,46.8,green
3,1,79,2024-04-22 18:11:51,41.47022222963992,-117.27005149254477,50,987,93,46.7,green
3,1,80,2024-04-22 18:16:51,41.49100605533157,-117.5096294364612,50,1000,93,46.7,green
3,1,81,2024-04-22 18:21:51,41.51178988102321,-117.7492842282185,50,1012,93,46.6,green
3,1,82,2024-04-22 18:26:51,41.53257370671486,-117.98901594868761,50,1025,93,46.6,green
3,1,83,2024-04-22 18:31:51,41.5533575324065,-118.22882467883764,50,1037,93,46.5,green
3,1,84,2024-04-22 18:36:51,41.574141358098146,-118.46871049973602,50,1050,93,46.5,green
3,1,85,2024-04-22 18:41:51,41.59492518378979,-118.70867349254868,50,1062,92,46.5,green
3,1,86,2024-04-22 18:46:51,41.615709009481435,-118.94871373854025,50,1075,92,46.4,green
3,1,87,2024-04-22 18:51:51,41.63649283517308,-119.18883131907418,50,1087,92,46.4,green
3,1,88,2024-04-22 18:56:51,41.657276660864724,-119.42902631561297,50,1100,92,46.3,green
3,1,89,2024-04-22 19:01:51,41.67806048655637,-119.66929880971831,50,1112,92,46.3,green
3,1,90,2024-04-22 19:06:51,41.69884431224801,-119.90964888305129,50,1125,92,46.3,green
3,1,91,2024-04-22 19:11:51,41.71962813793966,-120.15007661737252,50,1137,92,46.2,green
3,1,92,2024-04-22 19:16:51,41.7404119636313,-120.39058209454235,50,1150,92,46.2,green
3,1,93,2024-04-22 19:21:51,41.76119578932295,-120.63116539652104,50,1162,92,46.1,green
3,1,94,2024-04-22 19:26:51,41.78197961501459,-120.87182660536894,50,1175,92,46.1,green
3,1,95,2024-04-22 19:31:51,41.80276344070624,-121.11256580324662,50,1187,92,46.0,green
3,1,96,2024-04-22 19:36:51,41.82354726639788,-121.35338307241514,50,1200,92,46.0,green
3,1,97,2024-04-22 19:41:51,41.844331092089526,-121.59427849523613,50,1212,91,46.0,green
3,1,98,2024-04-22 19:46:51,41.86511491778117,-121.83525215417201,50,1225,91,45.9,green
3,1,99,2024-04-22 19:51:51,41.885898743472815,-122.07630413178622,50,1237,91,45.9,green
3,1,100,2024-04-22 19:56:51,41.90668256916446,-122.31743451074328,50,1250,91,45.8,green
3,1,101,2024-04-22 20:01:51,41.927466394856104,-122.5586433738091,50,1262,91,45.8,green
3,1,102,2024-04-22 20:06:51,41.94825022054775,-122.79993080385107,50,1275,91,45.8,green
3,1,103,2024-04-22 20:11:51,41.96903404623939,-123.04129688383826,50,1287,91,45.7,green
3,1,104,2024-04-22 20:16:51,41.98981787193104,-123.28274169684161,50,1300,91,45.7,green
3,1,105,2024-04-22 20:21:51,42.01060169762268,-123.52426532603414,50,1312,91,45.6,green
3,1,106,2024-04-22 20:26:51,42.03138552331433,-123.76586785469107,50,1325,91,45.6,green
3,1,107,2024-04-22 20:31:51,42.05216934900597,-124.00754936619002,50,1337,91,45.5,green
3,1,108,2024-04-22 20:36:51,42.072953174697616,-124.24930994401124,50,1350,91,45.5,green
3,1,109,2024-04-22 20:41:51,42.09373700038926,-124.49114967173776,50,1362,90,45.5,green
3,1,110,2024-04-22 20:46:51,42.114520826080906,-124.73306863305552,50,1375,90,45.4,green
3,1,111,2024-04-22 20:51:51,42.13530465177255,-124.97506691175366,50,1387,90,45.4,green
3,1,112,2024-04-22 20:56:51,42.156088477464195,-125.21714459172459,50,1400,90,45.3,green
3,1,113,2024-04-22 21:01:51,42.17687230315584,-125.4593017569643,50,1412,90,45.3,green
3,1,114,2024-04-22 21:06:51,42.197656128847484,-125.70153849157239,50,1425,90,45.3,green
3,1,115,2024-04-22 21:11:51,42.21843995453913,-125.94385487975242,50,1437,90,45.2,green
3,1,116,2024-04-22 21:16:51,42.23922378023077,-126.18625100581197,50,1450,90,45.2,green
3,1,117,2024-04-22 21:21:51,42.26000760592242,-126.42872695416287,50,1462,90,45.1,green
3,1,118,2024-04-22 21:26:51,42.28079143161406,-126.67128280932141,50,1475,90,45.1,green
3,1,119,2024-04-22 21:31:51,42.30157525730571,-126.91391865590849,50,1487,90,45.0,green
3,1,120,2024-04-22 21:36:51,42.32235908299735,-127.15663457864981,50,1500,90,45.0,green
3,1,121,2024-04-22 21:41:51,42.343142908688996,-127.39943066237609,50,1512,89,45.0,green
3,1,122,2024-04-22 21:46:51,42.36392673438064,-127.64230699202321,50,1525,89,44.9,green
3,1,123,2024-04-22 21:51:51,42.384710560072286,-127.88526365263243,50,1537,89,44.9,green
3,1,124,2024-04-22 21:56:51,42.40549438576393,-128.1283007293506,50,1550,89,44.8,green
3,1,125,2024-04-22 22:01:51,42.426278211455575,-128.37141830743025,50,1562,89,44.8,green
3,1,126,2024-04-22 22:06:51,42.44706203714722,-128.61461647222993,50,1575,89,44.8,green
3,1,127,2024-04-22 22:11:51,42.467845862838864,-128.85789530921426,50,1587,89,44.7,green
3,1,128,2024-04-22 22:16:51,42.48862968853051,-129.1012549039542,50,1600,89,44.7,green
3,1,129,2024-04-22 22:21:51,42.50941351422215,-129.34469534212724,50,1612,89,44.6,green
3,1,130,2024-04-22 22:26:51,42.5301973399138,-129.58821670951752,50,1625,89,44.6,green
3,1,131,2024-04-22 22:31:51,42.55098116560544,-129.83181909201613,50,1637,89,44.5,green
3,1,132,2024-04-22 22:36:51,42.57176499129709,-130.0755025756212,50,1650,89,44.5,green
3,1,133,2024-04-22 22:41:51,42.59254881698873,-130.31926724643813,50,1662,88,44.5,green
3,1,134,2024-04-22 22:46:51,42.613332642680376,-130.56311319067981,50,1675,88,44.4,green
3,1,135,2024-04-22 22:51:51,42.63411646837202,-130.80704049466684,50,1687,88,44.4,green
3,1,136,2024-04-22 22:56:51,42.654900294063665,-131.05104924482757,50,1700,88,44.3,green
3,1,137,2024-04-22 23:01:51,42.67568411975531,-131.29513952769844,50,1712,88,44.3,green
3,1,138,2024-04-22 23:06:51,42.696467945446955,-131.53931142992417,50,1725,88,44.3,green
3,1,139,2024-04-22 23:11:51,42.7172517711386,-131.78356503825788,50,1737,88,44.2,green
3,1,140,2024-04-22 23:16:51,42.738035596830244,-132.02790043956134,50,1750,88,44.2,green
3,1,141,2024-04-22 23:21:51,42.75881942252189,-132.27231772080512,50,1762,88,44.1,green
3,1,142,2024-04-22 23:26:51,42.77960324821353,-132.51681696906883,50,1775,88,44.1,green
3,1,143,2024-04-22 23:31:51,42.80038707390518,-132.7613982715413,50,1787,88,44.0,green
3,1,144,2024-04-22 23:36:51,42.82117089959682,-133.00606171552081,50,1800,88,44.0,green
3,1,145,2024-04-22 23:41:51,42.84195472528847,-133.25080738841518,50,1812,87,44.0,green
3,1,146,2024-04-22 23:46:51,42.86273855098011,-133.4956353777421,50,1825,87,43.9,green
3,1,147,2024-04-22 23:51:51,42.883522376671756,-133.74054577112926,50,1837,87,43.9,green
3,1,148,2024-04-22 23:56:51,42.9043062023634,-133.98553865631453,50,1850,87,43.8,green
3,1,149,2024-04-23 00:01:51,42.925090028055045,-134.23061412114623,50,1862,87,43.8,green
3,1,150,2024-04-23 00:06:51,42.94587385374669,-134.47577225358324,50,1875,87,43.8,green
3,1,151,2024-04-23 00:11:51,42.966657679438335,-134.7210131416953,50,1887,87,43.7,green
3,1,152,2024-04-23 00:16:51,42.98744150512998,-134.96633687366307,50,1900,87,43.7,green
3,1,153,2024-04-23 00:21:51,43.008225330821624,-135.21174353777852,50,1912,87,43.6,green
3,1,154,2024-04-23 00:26:51,43.02900915651327,-135.45723322244496,50,1925,87,43.6,green
3,1,155,2024-04-23 00:31:51,43.04979298220491,-135.70280601617733,50,1937,87,43.5,green
3,1,156,2024-04-23 00:36:51,43.07057680789656,-135.94846200760242,50,1950,87,43.5,green
3,1,157,2024-04-23 00:41:51,43.0913606335882,-136.19420128545897,50,1962,86,43.5,green
3,1,158,2024-04-23 00:46:51,43.11214445927985,-136.44002393859796,50,1975,86,43.4,green
3,1,159,2024-04-23 00:51:51,43.13292828497149,-136.6859300559828,50,1987,86,43.4,green
3,1,160,2024-04-23 00:56:51,43.153712110663136,-136.93191972668953,50,2000,86,43.3,green
4,1,1,2024-04-22 11:41:51,39.881714011169514,-98.27352302667329,10,16,98,9.9,green
4,1,2,2024-04-22 11:46:51,39.93512802233903,-97.96730783735006,10,33,97,9.8,green
4,1,3,2024-04-22 11:51:51,39.988542033508544,-97.66085379427503,10,50,96,9.7,green
4,1,4,2024-04-22 11:56:51,40.04195604467806,-97.35416025778366,10,66,95,9.6,green
4,1,5,2024-04-22 12:01:51,40.095370055847575,-97.04722658629383,10,83,94,9.4,green
4,1,6,2024-04-22 12:06:51,40.14878406701709,-96.7400521362973,10,100,93,9.3,green
4,1,7,2024-04-22 12:11:51,40.202198078186605,-96.43263626235115,10,116,92,9.2,green
4,1,8,2024-04-22 12:16:51,40.25561208935612,-96.12497831706935,10,133,91,9.1,green
4,1,9,2024-04-22 12:21:51,40.309026100525635,-95.817077651114,10,150,90,9.0,green
4,1,10,2024-04-22 12:26:51,40.36244011169515,-95.5089336131868,10,166,88,8.9,green
4,1,11,2024-04-22 12:31:51,40.415854122864665,-95.20054555002025,10,183,87,8.8,green
4,1,12,2024-04-22 12:36:51,40.46926813403418,-94.89191280636899,10,199,86,8.7,green
4,1,13,2024-04-22 12:41:51,40.522682145203696,-94.58303472500094,10,216,85,8.6,green
4,1,14,2024-04-22 12:46:51,40.57609615637321,-94.27391064668849,10,233,84,8.4,green
4,1,15,2024-04-22 12:51:51,40.629510167542726,-93.9645399101996,10,249,83,8.3,green
4,1,16,2024-04-22 12:56:51,40.68292417871224,-93.6549218522889,10,266,82,8.2,green
4,1,17,2024-04-22 13:01:51,40.73633818988176,-93.34505580768862,10,283,81,8.1,green
4,1,18,2024-04-22 13:06:51,40.78975220105127,-93.03494110909969,10,300,80,8.0,green
4,1,19,2024-04-22 13:11:51,40.84316621222079,-92.72457708718254,10,316,78,7.9,green
4,1,20,2024-04-22 13:16:51,40.8965802233903,-92.41396307054802,10,333,77,7.8,green
4,1,21,2024-04-22 13:21:51,40.94999423455982,-92.10309838574824,10,350,76,7.7,green
4,1,22,2024-04-22 13:26:51,41.00340824572933,-91.79198235726732,10,366,75,7.6,green
4,1,23,2024-04-22 13:31:51,41.05682225689885,-91.48061430751208,10,383,74,7.4,yellow
4,1,24,2024-04-22 13:36:51,41.11023626806836,-91.1689935568028,10,400,73,7.3,yellow
4,1,25,2024-04-22 13:41:51,41.16365027923788,-90.85711942336376,10,416,72,7.2,yellow
4,1,26,2024-04-22 13:46:51,41.21706429040739,-90.54499122331383,10,433,71,7.1,yellow
4,1,27,2024-04-22 13:51:51,41.27047830157691,-90.23260827065704,10,450,70,7.0,yellow
4,1,28,2024-04-22 13:56:51,41.32389231274642,-89.91996987727299,10,466,68,6.9,yellow
4,1,29,2024-04-22 14:01:51,41.37730632391594,-89.60707535290727,10,483,67,6.8,yellow
4,1,30,2024-04-22 14:06:51,41.430720335085454,-89.29392400516187,10,500,66,6.7,yellow
4,1,31,2024-04-22 14:11:51,41.48413434625497,-88.98051513948545,10,516,65,6.6,yellow
4,1,32,2024-04-22 14:16:51,41.537548357424484,-88.66684805916361,10,533,64,6.4,yellow
4,1,33,2024-04-22 14:21:51,41.590962368594,-88.35292206530912,10,550,63,6.3,yellow
4,1,34,2024-04-22 14:26:51,41.644376379763514,-88.03873645685204,10,566,62,6.2,yellow
4,1,35,2024-04-22 14:31:51,41.69779039093303,-87.72429053052981,10,583,61,6.1,yellow
4,1,36,2024-04-22 14:36:51,41.751204402102545,-87.40958358087737,10,600,60,6.0,yellow
4,1,37,2024-04-22 14:41:51,41.80461841327206,-87.09461490021704,10,616,58,5.9,yellow
4,1,38,2024-04-22 14:46:51,41.858032424441575,-86.77938377864854,10,633,57,5.8,yellow
4,1,39,2024-04-22 14:51:51,41.91144643561109,-86.46388950403883,10,649,56,5.7,yellow
4,1,40,2024-04-22 14:56:51,41.964860446780605,-86.14813136201197,10,666,55,5.6,yellow
4,1,41,2024-04-22 15:01:51,42.01827445795012,-85.83210863593881,10,683,54,5.4,yellow
4,1,42,2024-04-22 15:06:51,42.071688469119636,-85.51582060692681,10,699,53,5.3,yellow
4,1,43,2024-04-22 15:11:51,42.12510248028915,-85.19926655380961,10,716,52,5.2,yellow
4,1,44,2024-04-22 15:16:51,42.178516491458666,-84.88244575313665,10,733,51,5.1,yellow
4,1,45,2024-04-22 15:21:51,42.23193050262818,-84.56535747916274,10,749,50,5.0,yellow
4,1,46,2024-04-22 15:26:51,42.285344513797696,-84.24800100383749,10,766,48,4.9,orange
4,1,47,2024-04-22 15:31:51,42.33875852496721,-83.93037559679476,10,783,47,4.8,orange
4,1,48,2024-04-22 15:36:51,42.39217253613673,-83.61248052534205,10,799,46,4.7,orange
4,1,49,2024-04-22 15:41:51,42.44558654730624,-83.29431505444974,10,816,45,4.6,orange
4,1,50,2024-04-22 15:46:51,42.49900055847576,-82.97587844674041,10,833,44,4.4,orange
4,1,51,2024-04-22 15:51:51,42.55241456964527,-82.65716996247798,10,849,43,4.3,orange
4,1,52,2024-04-22 15:56:51,42.60582858081479,-82.33818885955682,10,866,42,4.2,orange
4,1,53,2024-04-22 16:01:51,42.6592425919843,-82.01893439349088,10,883,41,4.1,orange
4,1,54,2024-04-22 16:06:51,42.71265660315382,-81.69940581740262,10,899,40,4.0,orange
4,1,55,2024-04-22 16:11:51,42.76607061432333,-81.37960238201201,10,916,38,3.9,orange
4,1,56,2024-04-22 16:16:51,42.81948462549285,-81.05952333562536,10,933,37,3.8,orange
4,1,57,2024-04-22 16:21:51,42.87289863666236,-80.73916792412417,10,949,36,3.7,orange
4,1,58,2024-04-22 16:26:51,42.92631264783188,-80.41853539095389,10,966,35,3.6,orange
4,1,59,2024-04-22 16:31:51,42.97972665900139,-80.09762497711256,10,983,34,3.4,orange
4,1,60,2024-04-22 16:36:51,43.03314067017091,-79.77643592113951,10,999,33,3.3,orange
4,1,61,2024-04-22 16:41:51,43.086554681340424,-79.45496745910386,10,1016,32,3.2,orange
4,1,62,2024-04-22 16:46:51,43.13996869250994,-79.13321882459304,10,1033,31,3.1,orange
4,1,63,2024-04-22 16:51:51,43.193382703679454,-78.81118924870127,10,1049,30,3.0,orange
4,1,64,2024-04-22 16:56:51,43.24679671484897,-78.48887796001782,10,1066,28,2.9,orange
4,1,65,2024-04-22 17:01:51,43.300210726018484,-78.16628418461542,10,1083,27,2.8,orange
4,1,66,2024-04-22 17:06:51,43.353624737188,-77.84340714603843,10,1099,26,2.7,orange
4,1,67,2024-04-22 17:11:51,43.407038748357515,-77.52024606529105,10,1116,25,2.6,orange
4,1,68,2024-04-22 17:16:51,43.46045275952703,-77.19680016082536,10,1133,24,2.4,red
4,1,69,2024-04-22 17:21:51,43.513866770696545,-76.87306864852944,10,1149,23,2.3,red
4,1,70,2024-04-22 17:26:51,43.56728078186606,-76.54905074171525,10,1166,22,2.2,red
4,1,71,2024-04-22 17:31:51,43.620694793035575,-76.22474565110657,10,1183,21,2.1,red
4,1,72,2024-04-22 17:36:51,43.67410880420509,-75.90015258482683,10,1199,20,2.0,red
4,1,73,2024-04-22 17:41:51,43.727522815374606,-75.57527074838684,10,1216,18,1.9,red
4,1,74,2024-04-22 17:46:51,43.78093682654412,-75.25009934467252,10,1233,17,1.8,red
4,1,75,2024-04-22 17:51:51,43.834350837713636,-74.92463757393246,10,1250,16,1.7,red
4,1,76,2024-04-22 17:56:51,43.88776484888315,-74.59888463376551,10,1266,15,1.6,red
4,1,77,2024-04-22 18:01:51,43.941178860052666,-74.27283971910823,10,1283,14,1.4,red
4,1,78,2024-04-22 18:06:51,43.99459287122218,-73.9465020222223,10,1300,13,1.3,red
4,1,79,2024-04-22 18:11:51,44.0480068823917,-73.61987073268186,10,1316,12,1.2,red
4,1,80,2024-04-22 18:16:51,44.10142089356121,-73.29294503736072,10,1333,11,1.1,red
4,1,81,2024-04-22 18:21:51,44.15483490473073,-72.9657241204196,10,1350,10,1.0,red
4,1,82,2024-04-22 18:26:51,44.20824891590024,-72.63820716329319,10,1366,8,0.9,red
4,1,83,2024-04-22 18:31:51,44.26166292706976,-72.31039334467722,10,1383,7,0.8,red
4,1,84,2024-04-22 18:36:51,44.31507693823927,-71.9822818405154,10,1400,6,0.7,red
4,1,85,2024-04-22 18:41:51,44.36849094940879,-71.65387182398626,10,1416,5,0.6,red
4,1,86,2024-04-22 18:46:51,44.4219049605783,-71.32516246549007,10,1433,4,0.4,red
4,1,87,2024-04-22 18:51:51,44.47531897174782,-70.99615293263543,10,1450,3,0.3,red
4,1,88,2024-04-22 18:56:51,44.52873298291733,-70.666842390226,10,1466,2,0.2,red
4,1,89,2024-04-22 19:01:51,44.58214699408685,-70.33723000024708,10,1483,1,0.1,red
4,1,90,2024-04-22 19:06:51,44.63556100525636,-70.00731492185206,10,1500,0,0.0,red
4,1,91,2024-04-22 19:11:51,44.68897501642588,-69.67709631134886,10,1516,0,0.0,red
5,1,1,2024-04-22 11:41:51,39.81072699161549,-98.73470260407053,10,8,99,10.0,green
5,1,2,2024-04-22 11:46:51,39.79315398323098,-98.88986552549744,10,16,99,9.9,green
5,1,3,2024-04-22 11:51:51,39.77558097484647,-99.04498879915644,10,25,99,9.9,green
5,1,4,2024-04-22 11:56:51,39.75800796646196,-99.20007245988909,10,33,98,9.9,green
5,1,5,2024-04-22 12:01:51,39.74043495807745,-99.35511654250277,10,41,98,9.9,green
5,1,6,2024-04-22 12:06:51,39.72286194969294,-99.51012108177083,10,50,98,9.8,green
5,1,7,2024-04-22 12:11:51,39.70528894130843,-99.66508611243258,10,58,98,9.8,green
5,1,8,2024-04-22 12:16:51,39.68771593292392,-99.82001166919328,10,66,97,9.8,green
5,1,9,2024-04-22 12:21:51,39.67014292453941,-99.97489778672433,10,75,97,9.7,green
5,1,10,2024-04-22 12:26:51,39.6525699161549,-100.12974449966319,10,83,97,9.7,green
5,1,11,2024-04-22 12:31:51,39.63499690777039,-100.2845518426135,10,91,96,9.7,green
5,1,12,2024-04-22 12:36:51,39.617423899385884,-100.4393198501451,10,99,96,9.7,green
5,1,13,2024-04-22 12:41:51,39.599850891001374,-100.59404855679408,10,108,96,9.6,green
5,1,14,2024-04-22 12:46:51,39.582277882616864,-100.74873799706286,10,116,96,9.6,green
5,1,15,2024-04-22 12:51:51,39.564704874232355,-100.90338820542021,10,124,95,9.6,green
5,1,16,2024-04-22 12:56:51,39.547131865847845,-101.05799921630128,10,133,95,9.6,green
5,1,17,2024-04-22 13:01:51,39.529558857463336,-101.21257106410769,10,141,95,9.5,green
5,1,18,2024-04-22 13:06:51,39.511985849078826,-101.36710378320755,10,150,94,9.5,green
5,1,19,2024-04-22 13:11:51,39.49441284069432,-101.52159740793553,10,158,94,9.5,green
5,1,20,2024-04-22 13:16:51,39.47683983230981,-101.67605197259289,10,166,94,9.4,green
5,1,21,2024-04-22 13:21:51,39.4592668239253,-101.83046751144752,10,175,94,9.4,green
5,1,22,2024-04-22 13:26:51,39.44169381554079,-101.98484405873403,10,183,93,9.4,green
5,1,23,2024-04-22 13:31:51,39.42412080715628,-102.13918164865373,10,191,93,9.4,green
5,1,24,2024-04-22 13:36:51,39.40654779877177,-102.29348031537477,10,200,93,9.3,green
5,1,25,2024-04-22 13:41:51,39.38897479038726,-102.44774009303208,10,208,93,9.3,green
5,1,26,2024-04-22 13:46:51,39.37140178200275,-102.60196101572751,10,216,92,9.3,green
5,1,27,2024-04-22 13:51:51,39.35382877361824,-102.75614311752983,10,225,92,9.2,green
5,1,28,2024-04-22 13:56:51,39.33625576523373,-102.91028643247479,10,233,92,9.2,green
5,1,29,2024-04-22 14:01:51,39.31868275684922,-103.06439099456516,10,241,91,9.2,green
5,1,30,2024-04-22 14:06:51,39.30110974846471,-103.21845683777079,10,250,91,9.2,green
5,1,31,2024-04-22 14:11:51,39.2835367400802,-103.37248399602863,10,258,91,9.1,green
5,1,32,2024-04-22 14:16:51,39.26596373169569,-103.52647250324284,10,266,91,9.1,green
5,1,33,2024-04-22 14:21:51,39.24839072331118,-103.68042239328474,10,275,90,9.1,green
5,1,34,2024-04-22 14:26:51,39.23081771492667,-103.83433369999295,10,283,90,9.1,green
5,1,35,2024-04-22 14:31:51,39.21324470654216,-103.98820645717339,10,291,90,9.0,green
5,1,36,2024-04-22 14:36:51,39.19567169815765,-104.14204069859932,10,300,89,9.0,green
